stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
81,119.67854599999998,1.440132347527346,0.03181052606174618,2.3999039999999923,0.46664799999996376,1.9332560000000285,0.80555555555557,121.61180200000001,122.07844999999998,14594,14650,False,False
82,122.07844999999998,0.818027776496817,0.032848660236162994,1.1916190000000029,0.44998199999997723,0.7416370000000256,0.6223776223776424,122.820087,123.27006899999998,14739,14793,False,False
83,123.27006899999998,0.3422525676075897,0.03231756010574075,0.8582989999999882,0.19165899999995872,0.6666400000000294,0.7766990291262587,123.93670900000001,124.12836799999997,14873,14896,True,True
84,124.12836799999997,1.329640602262826,0.035492475375740004,1.4416090000000281,0.4916470000000004,0.9499620000000277,0.6589595375722607,125.07833,125.569977,15010,15069,True,True
85,125.569977,0.7673379790695791,0.03344748654886734,1.0832899999999768,0.4083169999999541,0.6749730000000227,0.6230769230769574,126.24495000000002,126.65326699999997,15150,15199,False,False
86,126.65326699999997,0.864854278946066,0.03209257203661947,1.2416170000000193,0.4916470000000004,0.7499700000000189,0.6040268456375897,127.40323699999999,127.89488399999999,15289,15348,False,False
87,127.89488399999999,0.861277560939979,0.036432097655839435,1.1332879999999932,0.4833140000000071,0.6499739999999861,0.5735294117646971,128.54485799999998,129.02817199999998,15426,15484,False,False
88,129.02817199999998,0.12266850046406534,,0.7499700000000189,0.0749969999999962,0.6749730000000227,0.9000000000000076,129.703145,129.778142,15565,15574,True,True
89,129.778142,1.5615785069681964,0.03838442424380962,1.4916069999999877,0.4166500000000042,1.0749569999999835,0.7206703910614474,130.853099,131.269749,15703,15753,True,True
90,131.269749,0.8713427907941215,0.04041760763735307,1.2416170000000193,0.5416450000000168,0.6999720000000025,0.5637583892617382,131.969721,132.511366,15837,15902,True,True
91,132.511366,1.2367739708816383,0.037451811695791634,2.6498939999999607,0.37498499999998103,2.2749089999999796,0.8584905660377409,134.786275,135.16125999999997,16175,16220,True,True
92,135.16125999999997,1.4665052883010918,0.03404543590086088,2.3499060000000327,0.47498100000001386,1.8749250000000188,0.7978723404255288,137.036185,137.511166,16445,16502,False,False
93,137.511166,0.8251334303302206,0.03939097202468833,1.1499539999999797,0.4833140000000071,0.6666399999999726,0.5797101449275226,138.17780599999998,138.66111999999998,16582,16640,False,False
94,138.66111999999998,0.8548980905469732,0.0337258134078881,1.1916190000000029,0.4833140000000071,0.7083049999999957,0.5944055944055894,139.36942499999998,139.85273899999999,16725,16783,False,False
95,139.85273899999999,0.877694147547316,0.032906300248132375,1.166620000000023,0.47498100000001386,0.6916390000000092,0.592857142857139,140.544378,141.019359,16866,16923,False,False
96,141.019359,0.8780173809435787,0.039688094754697124,1.0999559999999633,0.42498299999999745,0.6749729999999659,0.6136363636363531,141.69433199999997,142.11931499999997,17004,17055,False,False
