,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
2036,10.8796,-0.0823,2.5557,0.9575,2.2317,1.1824
2037,11.9806,0.2358,-0.6476,1.9838,1.8722,1.0139
2038,11.2887,1.4601,-1.1975,2.2933,1.1806,0.6525
2039,10.4746,1.7144,-1.4505,1.4635,0.6595,0.4221
2040,8.7919,1.7881,-0.5247,0.1339,0.5118,0.4824
2041,7.9084,0.4894,-0.6054,-0.6315,0.6473,0.7471
2042,7.8056,0.8455,-0.9065,-0.9075,0.8763,1.0751
2043,7.6448,1.8942,-2.344,-1.125,0.8444,1.1425
2044,10.4932,-3.1854,-6.4828,-0.4903,0.3236,1.2448
2045,12.7187,21.6192,-14.4688,0.5931,-1.511,-0.64
2046,12.3854,-6.1885,3.8972,2.4732,-2.3352,-0.7865
2047,11.0826,10.5085,-4.4292,-0.2717,-1.548,-0.2162
2048,11.645,-0.516,-1.1475,-0.2674,-0.7387,0.0701
2049,10.5322,-0.3444,-0.0763,0.2809,-0.3243,-0.1907
2050,9.7551,1.2783,-0.2271,-0.1029,-0.2429,-0.1694
2051,9.8242,0.0953,0.2167,0.0975,-0.413,-0.2879
2052,9.5015,0.1095,0.0655,0.264,-0.676,-0.3898
2053,9.5441,0.9476,-0.9598,0.191,-0.8726,-0.4282
2054,10.0597,0.9842,-1.1504,0.1775,-0.8964,-0.4544
2055,10.0294,1.294,-1.5705,0.1158,-0.827,-0.5063
2056,10.0531,1.6905,-1.722,0.0124,-0.6976,-0.5096
2057,10.0841,1.7011,-1.9675,-0.071,-0.5989,-0.4976
2058,11.0724,1.5834,-1.8619,-0.18,-0.4998,-0.5302
2059,14.3324,1.3286,-0.33,-0.684,-0.2726,-0.6847
2060,14.5893,0.8086,2.5406,-1.5662,-0.7114,-0.9926
2061,13.7651,-1.118,2.1398,-2.8581,-1.3022,-0.8275
2062,10.713,0.3125,1.3239,-3.8456,-1.1204,-0.242
2063,8.4198,-5.2418,4.2031,-2.2552,-0.4924,0.9677
2064,6.5113,-0.0381,5.3527,0.036,1.2491,1.464
2065,8.8378,0.8587,3.8141,0.7418,2.2396,1.5234
2066,11.5091,1.2506,1.9985,1.4401,2.7122,1.39
2067,12.7329,0.3885,-0.6766,2.4058,2.3304,1.0086
2068,11.9644,1.8483,-2.7228,2.9642,1.3641,0.5424
2069,10.7232,1.3578,-2.4903,2.3851,0.597,0.2005
2070,9.3262,1.6276,-1.6916,1.0927,0.2855,0.1416
2071,7.3559,0.806,-0.0519,-0.4242,0.4227,0.3807
2072,6.9903,-0.0886,-0.4648,-1.2675,0.8178,0.7933
2073,7.328,-0.0669,-1.5286,-1.1454,1.0238,1.1846
2074,8.0609,1.7369,-3.29,-0.8949,0.8878,1.2666
2075,10.5992,-2.053,-10.0322,-0.02,0.0396,1.3033
2076,27.7193,27.5574,-4.4764,0.9406,-2.4819,-2.0394
2077,6.558,-0.9476,-2.3301,2.7717,-1.882,-0.6682
2078,10.0658,5.7017,-2.388,-1.5489,-1.4911,0.0164
2079,10.5929,-0.9001,-0.5978,0.0478,-0.6758,-0.2591
2080,10.34,1.4287,-0.2132,0.4657,-0.337,-0.3622
2081,10.2641,0.3541,-0.157,-0.2177,-0.3266,-0.2428
2082,9.5072,0.6072,-0.2683,0.1719,-0.3815,-0.2138
2083,9.5311,0.8842,-0.379,0.1571,-0.5635,-0.3038
2084,9.8735,0.4857,-0.4493,0.0373,-0.7577,-0.3947
2085,9.8171,0.9454,-0.889,0.101,-0.8604,-0.5542
2086,9.922,1.6921,-1.1775,0.0368,-0.888,-0.61
2087,10.2395,1.5141,-1.8094,-0.1021,-0.8626,-0.6289
2088,11.3029,1.7602,-1.8016,-0.247,-0.6687,-0.6619
2089,14.5999,0.9008,-0.0044,-0.4956,-0.46,-0.887
2090,14.7753,0.6691,2.19,-1.8819,-0.6414,-0.8935
2091,13.1855,-0.908,1.6133,-3.4198,-1.0175,-0.5106
2092,9.7037,-0.2382,2.0054,-4.5363,-0.9057,0.0378
2093,9.0942,-5.8871,5.855,-1.4758,-0.1664,1.273
2094,7.564,0.7476,4.9874,0.6008,1.3669,1.4127
2095,8.9921,0.669,4.0527,1.0934,2.1231,1.3768
2096,11.4091,0.5005,2.3706,1.6279,2.5005,1.1401
2097,12.2684,0.3466,-0.9667,2.4984,2.1594,0.8917
2098,11.8584,1.6065,-1.9874,2.9398,1.4141,0.6025
2099,10.3912,1.1644,-2.3169,2.227,0.8503,0.357
2100,9.1313,1.6016,-1.719,0.9097,0.5723,0.3433
2101,7.9838,0.7449,-0.6765,-0.5595,0.5511,0.5306
2102,7.6834,0.3151,-1.2131,-1.3332,0.684,0.8395
2103,7.5195,0.5195,-1.9479,-1.4407,0.6294,1.0991
2104,7.9079,2.5306,-3.6637,-1.3446,0.3958,1.1327
2105,10.2454,-4.2004,-5.442,-1.0037,-0.0454,1.236
2106,12.0156,22.8359,-10.1345,1.5541,-1.2759,-0.5385
2107,12.1128,-5.8171,6.2985,3.0338,-2.5024,-0.8388
2108,9.9917,10.2583,-5.331,-0.7811,-1.8754,0.0502
2109,12.6463,-3.4551,-1.5414,-0.4782,-1.1965,-0.3143
2110,11.5289,0.6948,0.1928,0.2961,-0.5529,-0.5368
2111,10.005,1.5423,-1.0456,-0.0883,-0.2697,-0.3108
2112,9.718,0.4809,-0.7909,-0.0279,-0.218,-0.248
2113,9.4341,0.2207,-0.31,0.1893,-0.3664,-0.3013
2114,9.5998,0.8526,-0.5294,0.0317,-0.6504,-0.3576
2115,9.612,0.3929,-0.8297,0.095,-0.8335,-0.4645
2116,10.0045,0.8031,-1.1956,0.0644,-0.9406,-0.5949
2117,10.198,1.5181,-1.9236,-0.0014,-0.8886,-0.6224
2118,10.1557,1.7631,-2.1685,-0.1539,-0.6074,-0.6222
2119,11.5076,1.352,-1.8054,-0.1539,-0.5466,-0.7224
2120,13.774,1.3095,0.3261,-0.3782,-0.3894,-0.8684
2121,14.185,1.2957,1.456,-1.9213,-0.6841,-0.8377
2122,12.6823,-1.3514,1.1699,-3.3229,-0.9591,-0.4532
2123,9.6438,-0.4454,2.251,-4.3434,-0.8233,0.0697
2124,9.0037,-7.0596,5.8527,-1.099,0.0353,1.4464
2125,7.8237,0.6782,5.1106,0.9683,1.673,1.5911
2126,9.724,1.7967,4.1343,0.8779,2.35,1.4238
2127,12.0375,0.0837,1.8835,1.3132,2.528,1.196
2128,12.668,0.2775,-1.9901,2.4774,1.9967,0.9654
2129,11.724,1.6356,-2.5269,2.916,1.19,0.5075
2130,10.3503,1.1944,-2.4353,2.2934,0.6032,0.2713
2131,8.4616,1.7517,-1.3244,0.8528,0.3864,0.2286
2132,7.2153,0.5032,-0.4144,-0.475,0.5671,0.4784
2133,7.0389,0.3385,-1.104,-1.013,0.871,0.8151
2134,7.5238,0.914,-2.3769,-0.8914,0.9484,1.1036
2135,9.3085,-0.1164,-4.716,-0.9099,0.6059,1.1426
2136,9.3909,8.4708,-6.306,0.6731,-0.3821,0.3621
2137,18.8469,-0.5095,12.7717,2.4834,-2.485,-1.165
2138,9.0685,10.1154,-6.1143,1.4084,-1.811,-0.4929
2139,12.9228,-2.2162,-0.9321,-1.2712,-1.2185,0.0119
2140,10.5441,-0.7169,0.0146,0.302,-0.503,-0.4462
2141,10.1393,2.099,-0.5185,0.1144,-0.3481,-0.2956
2142,10.0682,0.25,-0.1728,-0.118,-0.3474,-0.2804
2143,9.6758,0.5212,-0.3428,0.2383,-0.4786,-0.3234
2144,9.3941,1.5334,-0.677,0.0508,-0.6671,-0.3544
2145,9.981,0.4817,-0.6376,0.0412,-0.7848,-0.4637
2146,9.825,1.4469,-1.0715,0.0601,-0.7976,-0.5729
2147,10.1113,1.6931,-1.5014,-0.0505,-0.7689,-0.6212
2148,10.2408,1.9701,-1.8358,-0.1521,-0.6898,-0.6509
2149,12.6537,1.3646,-1.6233,-0.256,-0.4494,-0.7073
2150,15.1509,2.1802,1.8744,-0.8826,-0.2609,-0.8422
2151,13.6614,-0.6122,2.0106,-2.6653,-0.7502,-0.7475
2152,11.9896,-0.3136,1.2415,-3.843,-1.0611,-0.3364
2153,9.1207,-4.7526,2.7671,-3.4448,-0.9024,0.4588
2154,7.6431,-2.9516,6.6933,0.0684,0.4839,1.4874
2155,7.9406,1.5368,4.1969,0.3209,1.5443,1.3629
2156,9.5557,1.0174,2.7936,0.7714,2.2469,1.3753
2157,11.4087,0.3319,1.2032,1.3825,2.4256,1.1952
2158,11.7738,0.5934,-1.813,2.54,1.8825,0.9981
2159,11.1926,0.9877,-2.188,2.712,0.9724,0.5639
2160,10.0816,0.815,-2.1277,2.023,0.3304,0.3471
2161,8.8195,1.5306,-0.8463,0.5931,0.1373,0.3737
2162,7.1645,0.6739,-0.0189,-0.9652,0.3306,0.6166
2163,6.6144,0.5412,-0.6596,-1.521,0.751,1.0731
2164,7.4843,1.6418,-2.3788,-1.6428,0.8774,1.3385
2165,8.5637,7.5202,-5.6273,-0.7612,0.7198,1.1212
2166,21.927,18.8622,-9.7747,1.9585,-2.201,-1.4262
2167,8.292,-0.4649,-0.8851,2.7972,-1.8647,-0.4952
2168,9.2927,4.7081,-2.4354,-1.7805,-1.4898,-0.099
2169,10.1527,-1.9286,-0.4673,0.2414,-0.6006,-0.3585
2170,11.2909,2.0535,0.44,0.412,-0.4168,-0.3255
2171,10.2849,-0.1285,-0.4593,-0.3672,-0.3172,-0.2163
2172,9.7553,0.6576,-0.4562,0.0813,-0.1917,-0.22
2173,9.5568,0.9202,-0.2228,0.0189,-0.2888,-0.2273
2174,9.8285,0.2624,-0.0702,-0.0487,-0.4597,-0.3389
2175,9.8376,0.3662,-0.3296,0.0657,-0.5589,-0.5318
2176,9.7827,1.3199,-0.5218,0.0314,-0.6644,-0.6863
2177,9.9246,1.5305,-1.0132,-0.0332,-0.7389,-0.7079
2178,10.3946,1.6449,-1.3565,-0.1089,-0.6074,-0.7133
2179,12.0727,1.3979,-1.1322,-0.2172,-0.3432,-0.7897
2180,12.8801,2.211,-0.0453,-0.6587,-0.0044,-0.7187
2181,13.3323,0.4963,1.9289,-2.4067,-0.3815,-0.7308
2182,11.7046,-0.2936,0.9447,-3.5345,-0.7004,-0.2352
2183,8.9939,0.0015,1.3192,-4.4572,-0.7316,0.158
2184,8.57,-3.6473,5.1804,-1.5781,-0.0464,0.9073
2185,8.2681,0.5269,3.7128,-0.2385,0.905,1.0053
2186,8.7179,1.6449,3.2436,0.3463,1.4608,1.0814
2187,10.1346,0.2762,2.4293,0.7023,1.5735,0.978
2188,10.5584,1.1969,-0.2408,1.1743,1.1514,0.8251
2189,10.209,1.6909,-0.6913,0.7043,0.5108,0.6371
2190,9.6289,1.639,-0.3626,-0.4006,0.0547,0.6021
2191,8.7139,0.648,0.5547,-1.4656,-0.0756,0.7909
2192,7.972,0.4904,0.6263,-1.9529,0.0931,1.0894
2193,8.3093,1.5363,-0.3313,-2.0381,0.2841,1.2429
2194,9.756,3.2916,0.0469,-1.1157,0.5071,1.3048
2195,9.6779,4.5613,-3.1407,-0.8198,-0.0306,0.4544
2196,18.499,18.9651,0.9338,1.7921,-1.1486,-1.3102
2197,8.8356,-1.785,0.3277,1.892,-1.3558,-0.45
2198,10.0985,2.7705,-2.7515,-1.2129,-1.1098,-0.1159
2199,9.8733,-1.2625,-0.2626,0.285,-0.225,-0.5071
2200,10.9345,1.8311,0.3446,-0.0774,-0.2064,-0.4318
2201,10.3222,-0.0932,-0.5208,-0.2294,-0.1285,-0.2832
2202,9.8856,0.1119,-0.125,-0.095,-0.0096,-0.3254
2203,9.5852,0.2287,0.2254,-0.1881,-0.1582,-0.3881
2204,9.6239,0.162,0.1986,-0.1426,-0.3765,-0.4756
2205,9.6394,0.5062,-0.0646,-0.0653,-0.5082,-0.5688
2206,10.0948,1.2752,-0.2611,-0.0613,-0.6087,-0.6582
2207,10.1176,1.4106,-1.1066,-0.2047,-0.5087,-0.7067
2208,10.4406,1.3651,-1.0299,-0.3131,-0.2986,-0.7771
2209,10.4373,1.8057,-0.8611,-0.4848,-0.0759,-0.8399
2210,12.4717,1.6549,-0.5981,-0.9294,0.215,-0.8744
2211,12.5837,0.9423,0.648,-4.7501,0.52,-0.4551
2212,11.688,1.0898,-4.6254,-8.3427,0.0472,0.1374
2213,8.7121,0.0641,-7.6036,-6.4257,-0.7552,0.4423
2214,8.8842,0.7734,-1.1149,-2.8845,-1.1657,0.1681
2215,6.9738,3.7093,1.7789,-0.791,-0.7668,-0.2749
2216,7.6441,3.0257,3.0525,-0.731,-0.2089,0.005
2217,10.3012,1.9501,2.3864,-2.5094,-0.1332,-0.0184
2218,10.8405,-0.3127,1.2146,-3.6252,-0.5459,-0.0843
2219,9.6548,-0.4927,1.3143,-4.0785,-0.9886,-0.0733
2220,8.4947,-0.5039,2.3889,-3.9573,-0.8645,0.134
2221,8.3202,-0.4219,2.5074,-3.3703,-0.4005,0.292
2222,9.138,-0.1973,1.3545,-2.3051,-0.1074,0.2479
2223,9.2063,1.6981,1.9591,-0.6866,0.041,0.0943
2224,9.6879,0.4088,1.7231,0.382,-0.1525,-0.0483
2225,9.3527,1.6414,2.838,0.592,-0.3015,-0.1706
2226,9.2622,1.1842,6.2971,-0.225,-0.051,-0.1177
2227,12.7572,3.8803,0.7065,0.1034,-0.3597,-0.2173
2228,10.1989,0.6827,-0.0951,0.4998,-0.4473,-0.018
2229,9.2437,2.3823,-1.2716,0.1075,-0.3232,0.0873
2230,10.4521,1.034,0.6697,0.3542,-0.252,0.0883
2231,10.6831,0.674,0.476,0.0977,-0.4795,-0.0534
2232,10.4242,0.6156,-0.7595,0.1458,-0.4113,-0.329
2233,10.4426,1.7543,-0.8554,0.1539,-0.129,-0.3545
2234,9.9273,1.8251,-0.7787,0.0024,0.067,-0.2638
2235,9.7895,1.3202,-0.2129,-0.0493,0.0874,-0.296
2236,9.7241,1.3803,-0.0681,-0.0534,-0.0241,-0.4256
2237,10.0852,1.5783,0.2422,-0.0738,-0.1689,-0.5405
2238,10.294,2.2298,-0.8154,-0.1293,0.0523,-0.6113
2239,10.9882,2.5355,-0.2222,-0.6073,0.3082,-0.5079
2240,12.6316,1.259,0.9709,-3.2807,0.3691,-0.2191
2241,10.8572,0.0512,-0.1378,-5.3663,-0.346,0.1799
2242,9.5809,0.763,-1.1457,-4.7037,-0.9416,0.269
2243,8.9779,-0.9605,2.3089,-2.1036,-1.0304,0.2799
2244,7.3632,0.8345,5.2528,0.0137,-0.2318,0.3698
2245,6.9948,2.1098,5.9874,0.3651,0.7201,0.5373
2246,9.0081,1.445,3.9398,-0.2219,1.2668,0.6444
2247,10.3024,1.1018,0.8742,-0.4978,0.9782,0.6121
2248,9.6814,1.2356,-0.2086,-0.6895,0.2317,0.3887
2249,9.1206,1.2194,-0.7898,-1.0049,-0.5302,0.1157
2250,8.2995,-0.2919,-1.0173,-1.0592,-0.9315,0.0885
2251,7.5814,3.033,1.1232,-1.279,-0.7737,0.04
2252,7.6518,2.5605,-0.9719,-1.5184,-0.4868,0.1615
2253,11.9357,7.0998,-0.5928,-1.0275,-0.5945,-0.2439
2254,12.4053,-6.4375,3.9805,1.2361,-1.1621,-0.61
2255,9.3617,6.1353,-3.1347,0.1519,-0.8508,-0.2604
2256,10.0589,0.892,-1.5212,-0.1001,-0.5275,0.0857
2257,9.9324,0.8703,-0.8335,0.1479,-0.1769,0.1013
2258,10.3938,0.789,-0.0267,0.1917,-0.2268,0.0058
2259,10.0751,0.2166,-0.5373,-0.034,-0.355,-0.2017
2260,10.3179,0.5397,-0.7988,0.0861,-0.3316,-0.3671
2261,9.8551,1.6363,-1.2526,0.0693,-0.2677,-0.3042
2262,9.7532,1.3816,-1.1836,0.0113,-0.2362,-0.2761
2263,9.9102,0.9113,-1.1348,0.0498,-0.2853,-0.381
2264,9.8471,1.4138,-1.1747,0.0026,-0.2938,-0.4829
2265,9.8185,1.8269,-1.2175,-0.0856,-0.3383,-0.5503
2266,10.003,1.3329,-1.1142,-0.131,-0.4592,-0.6619
2267,11.6781,1.2278,-1.3808,-0.1168,-0.3765,-0.8318
2268,13.8519,1.8702,0.4253,-0.5113,-0.1025,-0.9249
2269,14.073,0.9199,1.7499,-1.5639,-0.5567,-0.9882
2270,12.6279,0.602,0.8061,-2.5416,-0.7315,-0.359
2271,9.5413,-2.4344,1.8407,-2.9372,-0.6815,0.3796
2272,8.6251,-1.4768,6.6104,0.2419,0.4771,1.2216
2273,8.2682,1.5816,4.4153,0.2601,1.378,1.0604
2274,8.8526,0.8179,3.3175,0.76,2.0547,1.0786
2275,10.5295,0.9706,1.8576,1.3907,2.2965,1.011
2276,11.4746,1.1782,0.0977,2.0712,2.0531,0.869
2277,11.0422,2.0697,-1.8629,2.0161,1.3596,0.6117
2278,10.1434,1.613,-2.092,1.0725,0.6586,0.3134
2279,9.6008,0.338,-1.78,0.1938,0.1325,0.2953
2280,8.3251,0.7839,-1.1343,-0.6342,-0.0347,0.397
2281,7.4244,0.2156,-0.1986,-1.0677,0.0395,0.6674
2282,7.1541,0.7408,-0.8727,-1.3912,0.1856,0.9553
2283,7.8175,0.8068,-1.2249,-1.4323,0.2438,1.1009
2284,8.3873,1.2855,-1.4333,-1.2239,0.0974,0.9134
2285,8.5184,5.9787,-3.7761,0.4904,-0.1252,0.7431
2286,25.5655,24.7152,7.3037,1.4252,-1.8476,-1.9751
2287,7.3827,-2.9757,-0.0014,3.257,-1.6319,-0.8296
2288,8.5018,7.5405,-4.1349,-1.3651,-1.5131,-0.1193
2289,10.8645,-1.3889,-0.8599,0.1274,-0.6477,-0.2679
2290,10.9248,0.394,0.2566,0.6403,-0.411,-0.3923
2291,9.8106,0.847,-0.8335,-0.2699,-0.497,-0.2322
2292,10.3153,0.4689,-0.6025,0.0828,-0.3523,-0.2919
2293,9.68,0.9447,-0.7895,0.1767,-0.2767,-0.2706
2294,9.7134,0.6992,-0.6348,-0.1106,-0.4427,-0.3038
2295,9.9001,0.5009,-0.8995,0.0168,-0.5494,-0.479
2296,9.9693,0.9198,-1.0701,-0.0054,-0.5957,-0.6161
2297,10.0142,1.5792,-1.3876,-0.0499,-0.6195,-0.6911
2298,10.218,1.6969,-1.5383,-0.146,-0.602,-0.7164
2299,12.4204,1.3625,-1.4811,-0.2201,-0.431,-0.8115
2300,14.076,2.603,1.263,-0.5796,-0.2443,-0.9219
2301,14.4085,0.9588,2.4133,-1.6365,-0.6051,-1.098
2302,12.5764,-0.3615,1.3375,-2.6339,-0.8848,-0.5841
2303,9.0696,-2.4195,2.0757,-3.2008,-0.7423,0.2035
2304,8.2921,-3.9337,6.8484,-0.0183,0.4232,1.2547
2305,7.9536,1.2239,3.5574,0.3917,1.4524,1.223
2306,9.1833,0.0194,3.0792,0.8403,2.1245,1.2481
2307,11.3653,0.4088,1.4601,1.4281,2.4396,1.1249
2308,11.8342,0.7302,-0.979,2.242,2.0925,0.9245
2309,11.5376,1.5319,-2.6079,2.547,1.3739,0.6486
2310,10.2332,1.4832,-2.5348,1.9083,0.7491,0.4216
2311,8.8861,1.5495,-2.0134,0.6041,0.3385,0.4016
2312,7.7596,1.3917,-1.0735,-0.8482,0.1972,0.5353
2313,6.6079,1.095,-0.6753,-1.7987,0.2956,0.7649
2314,6.4871,1.2133,-1.344,-1.9761,0.267,1.0477
2315,10.9827,-7.5232,-2.7104,-1.8829,0.1365,1.6948
2316,15.1712,25.0497,-11.3385,-1.0295,-1.2502,-0.719
2317,11.1742,-9.7589,7.9395,2.887,-2.4327,-1.2178
2318,8.9533,12.5413,-7.6172,0.568,-1.5516,-0.4377
2319,14.22,-3.6783,-0.6775,-0.7269,-0.9195,-0.0178
2320,10.8243,-0.4894,0.2398,0.6056,-0.3594,-0.4686
2321,9.5722,2.3773,-0.7058,-0.3314,-0.3146,-0.1428
2322,10.1759,0.1257,-0.2075,-0.096,-0.3427,-0.2114
2323,9.9024,0.5436,-0.7102,0.1393,-0.3542,-0.2914
2324,9.5476,0.8545,-0.7562,-0.1282,-0.4458,-0.3775
2325,9.9375,0.354,-0.4976,0.0082,-0.5635,-0.5522
2326,9.8564,1.2825,-1.0419,-0.0083,-0.6569,-0.662
2327,10.048,1.7298,-1.3699,-0.093,-0.7018,-0.7138
2328,10.7834,1.6216,-1.4441,-0.1527,-0.6225,-0.7657
2329,13.459,1.2342,-1.0005,-0.2015,-0.2794,-0.9067
2330,15.2966,2.1418,2.7546,-0.9334,-0.1906,-1.0692
2331,14.1689,-1.4195,2.3006,-1.8826,-0.9798,-1.0798
2332,11.5854,0.6947,1.0802,-2.9218,-0.9998,-0.4209
2333,9.1932,-6.1712,2.7244,-0.8509,-0.577,0.8838
2334,6.7537,-0.218,6.3034,0.6226,0.9683,1.2285
2335,7.9916,0.5502,3.8862,-0.0084,1.7347,1.2333
2336,9.8332,-0.0139,2.6593,0.5283,2.4078,1.2688
2337,11.848,-0.1181,0.4576,1.4662,2.496,1.1605
2338,12.3478,0.9518,-2.0569,2.7093,1.8883,1.0034
2339,11.209,0.8868,-2.4497,2.7014,1.144,0.6807
2340,10.0257,1.3397,-2.4588,1.825,0.5879,0.5174
2341,8.1368,1.7937,-1.5842,0.1221,0.3389,0.5275
2342,7.1343,1.2211,-1.3735,-1.3077,0.283,0.6741
2343,6.452,1.4092,-2.0012,-1.7507,0.2989,0.9804
2344,6.5807,1.2604,-3.79,-1.6755,0.2144,1.1676
2345,8.29,11.7728,-8.923,-0.1307,-0.3391,0.5335
2346,17.7055,-4.2584,16.7603,2.9979,-2.3614,-1.347
2347,7.7328,12.5638,-7.6735,1.5969,-1.6447,-0.667
2348,13.64,-2.9718,-0.727,-1.2826,-1.2647,0.0254
2349,10.6696,-0.5259,-0.5132,0.2023,-0.4898,-0.3092
2350,10.0131,2.2974,-1.4093,0.0373,-0.1959,-0.2363
2351,10.1503,0.5535,-0.8828,-0.07,-0.0936,-0.2328
2352,9.6722,0.8878,-0.5182,0.2072,-0.0923,-0.2139
2353,9.2066,1.2057,-0.399,-0.0582,-0.3587,-0.2195
2354,9.7188,0.3152,-0.4384,0.0192,-0.6004,-0.3981
2355,9.9601,0.7307,-0.5116,-0.0281,-0.7734,-0.6079
2356,10.1094,1.3555,-1.1169,-0.0017,-0.9032,-0.7611
2357,10.7495,2.2456,-1.6746,-0.1871,-0.758,-0.7008
2358,13.9353,1.3445,-1.4681,-0.3686,-0.3698,-0.7903
2359,15.1519,2.3605,1.5074,-1.1186,-0.0879,-0.9021
2360,13.5075,-0.8766,1.764,-2.2894,-0.7732,-0.7077
2361,11.2254,0.4829,1.0633,-3.3255,-0.9703,-0.2603
2362,9.5526,-6.4912,3.4931,-1.1067,-0.6322,0.7436
2363,6.4776,0.3666,5.8309,0.6148,0.9101,1.0047
2364,7.8646,0.4368,4.3677,0.3572,1.6728,1.1351
2365,10.0616,0.788,3.0566,0.4945,2.2018,1.139
2366,11.7822,0.3855,1.1387,1.336,2.1401,1.0853
2367,11.4924,1.7066,-1.2497,1.8915,1.4623,0.8003
2368,10.9484,2.0769,-1.6954,1.5279,0.8985,0.5211
2369,9.2911,2.098,-1.5585,0.4502,0.5697,0.4438
2370,8.259,1.3312,-1.1894,-0.4415,0.443,0.5313
2371,7.6761,1.2261,-1.5901,-0.7354,0.5174,0.7428
2372,6.9712,1.741,-2.1118,-0.8255,0.601,0.9271
2373,10.3173,-1.3882,-2.7939,-0.099,0.582,1.2252
2374,12.4073,15.1481,-15.1334,0.1943,-1.0983,-0.1553
2375,11.5986,-7.6011,8.97,2.5473,-2.2317,-0.8134
2376,10.3198,10.519,-4.8507,-0.0521,-1.5131,-0.3594
2377,12.1012,-1.9861,-0.7447,-0.2806,-0.7723,0.0627
2378,10.7265,-0.4685,0.0122,0.41,-0.3396,-0.2732
2379,10.0071,1.932,-0.2328,-0.0509,-0.2381,-0.1196
2380,10.0324,0.4863,-0.1814,0.0248,-0.2835,-0.1426
2381,9.763,0.3918,-0.2331,0.2762,-0.3686,-0.2572
2382,9.6316,0.9964,-0.4293,0.0803,-0.5361,-0.3494
2383,9.858,0.6583,-0.5109,0.1447,-0.6683,-0.4548
2384,9.8101,1.1823,-0.971,0.0927,-0.7648,-0.5352
2385,9.9857,1.834,-1.2733,-0.0008,-0.7383,-0.5918
2386,10.1387,1.9345,-1.6537,-0.1367,-0.6676,-0.5554
2387,11.6647,1.8968,-1.556,-0.2754,-0.4994,-0.6081
2388,14.1061,2.2686,0.1829,-0.531,-0.1672,-0.8018
2389,14.2732,1.3434,2.2012,-1.5614,-0.6307,-1.0275
2390,13.0904,-1.007,1.5243,-2.2877,-1.0631,-0.6911
2391,9.996,-1.3431,2.2661,-3.0726,-0.9463,-0.1814
2392,8.6589,-4.4124,6.4826,-0.221,0.1102,0.9709
2393,7.5907,0.2245,4.3241,0.3752,1.379,1.0855
2394,8.8415,0.6022,3.2686,0.7736,2.1926,1.2416
2395,11.4535,0.2741,1.4992,1.2865,2.5293,1.1551
2396,12.3576,0.2288,-1.0304,2.2601,2.1581,0.9412
2397,12.0338,1.5132,-2.6724,2.584,1.3186,0.5521
2398,10.7723,1.3417,-2.4633,1.9855,0.6355,0.2755
2399,9.4058,1.3801,-1.6386,0.7346,0.3132,0.2364
2400,8.0705,0.1864,-0.402,-0.416,0.3478,0.4914
2401,7.3526,0.6056,-0.7543,-1.1149,0.7208,0.9013
2402,7.8877,0.1494,-1.7485,-1.3628,0.8699,1.1998
2403,8.6494,1.5591,-2.8923,-1.4018,0.6183,1.1495
2404,10.0437,0.2232,-2.7937,-1.0083,0.077,0.9401
2405,9.68,-2.2888,-7.2669,0.6289,-0.9991,0.6352
2406,23.3851,12.0668,4.0598,1.8149,-2.128,-1.9142
2407,7.1362,7.4043,-3.7348,1.7164,-1.6276,-0.8022
2408,12.2222,-1.8242,-0.7488,-0.9772,-1.3121,-0.0604
2409,10.8071,-0.8166,-0.7526,0.2035,-0.4556,-0.4719
2410,10.3162,1.7739,-0.1027,0.2148,-0.1662,-0.4085
2411,10.237,0.3162,-0.077,-0.1946,-0.1973,-0.3254
2412,9.6133,0.4651,-0.033,0.211,-0.3115,-0.36
2413,9.3545,0.9754,-0.0964,0.1137,-0.4986,-0.4656
2414,9.5084,1.0253,-0.2343,0.0943,-0.6911,-0.5673
2415,9.6732,1.803,-0.7031,-0.0274,-0.876,-0.6115
2416,10.1444,1.7786,-1.079,-0.1221,-0.8705,-0.6763
2417,11.4765,1.7495,-1.3767,-0.2971,-0.6333,-0.7578
2418,13.1158,0.8677,-1.1638,-0.3615,-0.3053,-0.9846
2419,14.7947,2.1194,2.1937,-1.192,-0.3727,-1.0875
2420,12.5971,-1.3815,1.3669,-1.9562,-0.7826,-0.5335
2421,10.362,-3.0227,1.3318,-3.0911,-0.9188,0.1821
2422,8.8924,-2.109,6.6528,0.1867,0.1236,1.2952
2423,7.7169,0.7532,4.8617,-0.6262,1.0316,0.9829
2424,8.3891,1.6408,3.7031,-0.3223,1.7171,1.0972
2425,10.3861,-0.1628,2.2286,0.9187,1.8775,1.1459
2426,11.417,1.3711,0.5946,2.0613,1.5469,0.874
2427,11.1497,1.0174,-1.0383,2.0572,0.9569,0.5234
2428,10.3431,2.0924,-0.8523,1.139,0.6311,0.3635
2429,8.9279,0.2656,-0.2104,0.0967,0.6139,0.5144
2430,8.9164,-0.3497,-0.1615,-0.3125,0.875,0.8796
2431,8.8884,0.4452,-1.3663,-0.6769,0.988,1.1442
2432,8.3694,1.5047,-2.2071,-0.762,0.7362,1.1027
2433,8.9939,0.6394,-3.1144,-0.7476,0.2628,0.9758
2434,8.3457,2.3115,-4.6924,0.7335,-0.3888,0.6669
2435,23.3542,20.1667,-6.3972,1.6865,-2.3826,-1.8274
