,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
812,8.1634,-2.8095,11.2322,-1.1518,1.0391,0.4331
813,10.4278,-2.6993,6.11,-0.7475,2.4838,0.5927
814,10.4031,-0.4927,-0.1173,-2.3812,2.4241,0.7276
815,10.6787,0.9826,-1.0688,-2.0786,1.8057,0.7805
816,11.2836,2.4064,-0.8613,0.1254,1.106,0.6561
817,11.7709,3.2423,-1.0137,2.0672,0.7805,0.4239
818,11.6986,2.9372,-1.3262,2.4435,0.6998,0.0509
819,11.5942,1.5059,-1.001,2.0804,0.6277,-0.3137
820,11.1191,0.093,-0.3155,1.4114,0.6361,-0.4356
821,10.3832,-0.6882,0.062,0.9504,0.6978,-0.3743
822,9.5713,-1.3403,0.068,0.5285,0.7929,-0.3084
823,9.0508,-1.9322,-0.076,0.1192,0.9271,-0.2065
824,8.3507,-2.3552,-0.6706,-0.2011,1.0102,-0.0547
825,7.6636,-2.5374,-1.75,-0.426,0.9678,0.1131
826,7.1213,-2.5609,-2.9271,-0.6182,0.7158,0.2532
827,6.6495,-1.8827,-3.4642,-0.4063,0.3661,0.2931
828,6.4386,-1.1965,-3.745,0.0057,0.0071,0.2717
829,6.3582,-0.6093,-3.6664,0.4595,-0.2148,0.2149
830,7.8851,-1.8175,-2.8211,0.7301,-0.2983,0.257
831,13.6284,17.7027,6.4832,0.0408,-1.2302,-0.6182
832,47.7248,21.4471,16.7458,4.1359,-2.2334,-1.1
833,9.4939,-12.6053,-3.5013,0.2528,-1.2969,0.9669
834,11.4159,2.0229,-2.4915,-0.6836,-0.5609,0.281
835,9.5828,-2.8703,-0.1915,-0.1323,-0.6094,0.1923
836,10.3417,-0.953,-0.4461,0.3178,-0.5173,0.0336
837,10.0668,-1.4842,-0.94,-0.1123,-0.2986,0.0925
838,9.8362,-1.2638,-0.4653,-0.0863,-0.1975,0.1039
839,9.5936,-1.7945,-0.237,-0.0428,-0.3207,0.1016
840,9.5677,-1.8254,-0.3878,-0.0134,-0.5554,-0.0188
841,9.7185,-1.7959,-0.593,-0.0214,-0.7557,-0.1357
842,9.7673,-1.3502,-1.3564,-0.0089,-0.8117,-0.1758
843,9.8801,-1.4072,-1.3128,-0.0216,-0.9041,-0.1929
844,9.956,-1.4972,-1.5117,-0.0098,-1.0155,-0.257
845,10.3769,-1.2841,-2.0277,-0.0178,-1.0445,-0.2964
846,10.9898,-1.0872,-2.4938,-0.282,-1.0863,-0.2657
847,14.0807,-1.2717,-1.0606,-0.569,-1.2254,-0.1966
848,13.3091,-1.0126,-0.2954,-1.031,-1.0669,0.118
849,11.1075,-0.6586,-2.6355,-1.1147,-1.0932,0.0652
850,8.771,-1.8364,1.6669,-0.847,-0.5662,0.0375
851,8.3442,-0.6694,9.4704,-0.2222,1.2384,0.0232
852,10.4377,-0.9965,8.2275,-0.4243,2.4125,0.2166
853,11.8188,-1.1541,2.8498,-1.7472,2.5732,0.5001
854,11.8704,0.2989,0.6082,-1.9369,2.1854,0.4789
855,12.433,2.2769,-0.3402,-0.1989,1.7141,0.3632
856,12.4622,2.3486,-1.2871,1.8015,1.4789,0.1586
857,12.149,1.4878,-2.3883,2.5356,1.2517,-0.156
858,11.4438,0.1238,-2.8762,1.987,0.9732,-0.3931
859,10.4015,-0.8974,-2.3057,1.0821,0.8247,-0.421
860,9.4179,-1.8655,-1.8349,0.5275,0.7222,-0.289
861,8.3921,-2.18,-1.4691,0.2313,0.6956,-0.0925
862,7.2855,-2.1687,-1.8776,-0.3338,0.8509,0.0512
863,6.6155,-2.0635,-3.0996,-0.9533,0.9056,0.1362
864,6.8286,-1.9527,-4.255,-0.9905,0.6634,0.1852
865,7.175,-1.7078,-4.9773,-0.4872,0.1129,0.2229
866,7.7137,-2.039,-4.5313,0.301,-0.471,0.2622
867,12.9756,-5.9785,10.2027,0.285,-0.4218,0.6537
868,12.1513,14.7085,-8.6931,-1.0719,-1.6676,-1.0439
869,8.1796,11.544,1.4009,2.048,-2.3056,0.767
870,12.7663,-5.6881,-1.296,1.2158,-0.8348,0.4844
871,13.2897,-2.7774,-0.5239,-0.6287,-0.4732,0.4474
872,10.1259,-3.2196,0.0251,0.2957,-0.594,0.1407
873,10.3618,-0.4877,-0.6354,0.1867,-0.4458,0.0798
874,9.9169,-1.4794,-0.7039,-0.0744,-0.2964,0.1303
875,9.79,-0.9763,-0.4957,-0.0903,-0.2426,0.1724
876,9.7198,-1.8672,-0.3496,-0.0289,-0.3437,0.1281
877,9.5143,-1.721,-0.3631,0.0022,-0.5821,-0.0026
878,9.7293,-1.4974,-0.8841,0.0049,-0.7318,-0.1002
879,9.7537,-1.4122,-1.3633,-0.0078,-0.7692,-0.1638
880,9.94,-1.569,-1.3877,-0.0234,-0.8528,-0.2103
881,10.0587,-1.4713,-1.8235,-0.0271,-0.8569,-0.3345
882,10.491,-1.2454,-2.0225,-0.1493,-0.7112,-0.4164
883,10.8332,-0.4809,-2.3702,-0.5629,-0.5975,-0.3769
884,13.8634,-1.5875,-0.0078,-1.2544,-0.6427,-0.259
885,11.7811,-3.938,-0.4799,-2.3663,-0.677,0.1809
886,10.1306,-2.621,-1.8084,-2.5594,-0.6363,0.3177
887,8.1509,-1.6924,6.6015,-2.3028,0.3946,0.4118
888,9.4969,-1.672,7.8166,-0.808,1.7755,0.5598
889,10.5871,-0.1555,2.6848,-0.6292,2.1201,0.6412
890,11.0432,0.7093,-0.7491,-1.2768,1.7824,0.5981
891,11.1053,2.8331,-1.5384,-0.8494,1.2494,0.4817
892,11.0759,3.2067,-1.2859,0.3522,0.7988,0.3257
893,10.9377,3.4016,-1.3755,1.573,0.5967,0.0964
894,10.8157,2.5429,-1.6522,1.6683,0.5312,-0.1539
895,9.9448,1.1347,-1.5705,1.08,0.4885,-0.3589
896,9.7414,-0.3787,-1.1799,0.5585,0.5729,-0.3721
897,9.4607,-1.4732,-1.3998,0.1445,0.6466,-0.2741
898,9.009,-2.2951,-1.8759,-0.3501,0.6341,-0.1242
899,8.2278,-2.6856,-2.1119,-0.7235,0.5551,0.0413
900,7.5605,-2.2828,-1.9125,-0.7961,0.4501,0.152
901,7.1657,-1.8677,-2.0102,-0.6843,0.3742,0.125
902,8.1177,-1.8716,-2.2423,-0.475,0.4187,0.1467
903,10.1422,-6.4215,1.7576,-0.3785,0.3339,0.487
904,10.2562,8.0058,4.8522,1.3063,-0.6236,-0.3949
905,15.6727,3.1262,8.4814,-0.0891,-1.5735,0.7611
906,10.1831,-5.8571,-2.6277,0.521,-0.7699,0.4508
907,12.8213,0.6565,-0.567,-0.8503,-0.0943,0.1688
908,10.0078,-0.7956,0.6098,0.2505,-0.2666,0.1584
909,9.7985,-0.9193,0.5254,0.0994,-0.3852,0.1065
910,10.3435,-1.0984,-0.0488,0.0124,-0.2824,0.0503
911,9.766,-0.9083,0.1668,0.1138,-0.2214,-0.0096
912,9.7497,-1.1226,0.2398,-0.077,-0.3538,0.0096
913,9.4602,-1.3062,0.3211,0.0356,-0.5592,-0.005
914,9.6966,-1.0952,-0.3132,0.0377,-0.775,-0.0253
915,10.8259,-1.4944,-0.3667,0.08,-0.6703,-0.2093
916,10.4419,-0.8341,-1.0854,-0.1128,-0.2873,-0.2477
917,10.5833,-0.5005,-1.2944,-0.4769,-0.0393,-0.2808
918,10.8406,-1.1933,-0.9374,-0.5969,0.0753,-0.4672
919,10.8768,-1.6791,-0.1261,-1.0558,0.2744,-0.4124
920,9.7135,-4.0003,1.6185,-3.6716,0.8083,-0.0407
921,9.7652,-2.103,0.4531,-5.2258,1.1825,0.1657
922,10.3803,1.0276,-0.6019,-5.0393,1.1726,0.2444
923,10.9543,-0.2253,-1.8277,-2.0387,0.6251,0.3581
924,10.8331,2.3427,-1.5402,-0.2458,0.1245,0.3529
925,10.4612,3.1078,-1.767,-0.2675,-0.2687,0.1767
926,10.7272,3.2439,-1.3239,-0.6006,-0.4646,-0.1198
927,10.0018,2.9652,-0.1197,-1.2589,-0.3537,-0.4145
928,9.8517,1.642,0.4797,-1.4739,-0.0173,-0.5378
929,9.8144,0.1696,0.2039,-1.6448,0.2222,-0.5946
930,9.6442,-0.5364,-0.3321,-1.9719,0.3402,-0.5627
931,9.6076,-1.1827,-0.9026,-2.1928,0.3686,-0.4951
932,9.3096,-1.7535,-1.2125,-2.0919,0.3121,-0.3776
933,9.3028,-2.0619,-1.2577,-1.8864,0.1915,-0.2548
934,9.2123,-2.4049,-0.9368,-1.7094,0.0309,-0.1224
935,9.0346,-2.4462,-0.404,-1.5595,-0.0888,0.0147
936,8.8346,-2.3285,0.2878,-1.387,-0.1151,0.1134
937,8.5381,-2.0556,0.6344,-1.2289,-0.0102,0.1367
938,8.4379,-2.1189,0.7682,-1.2536,0.0859,0.1517
939,9.0086,-2.5666,1.0978,-1.2296,0.1517,0.1679
940,9.5641,-3.5807,1.4944,-1.1469,0.1288,0.3113
941,11.7121,-11.445,3.0858,-0.5653,0.2682,1.0473
942,16.054,17.3047,5.7419,-1.7636,0.0996,-0.1247
943,9.0922,2.609,2.1406,1.2642,-0.3858,0.7514
944,8.5338,-8.04,2.1738,0.0647,-0.6575,0.5154
945,10.7272,0.0042,-1.1077,0.1323,-0.2494,0.2751
946,9.8926,-0.6507,0.0518,0.1344,-0.0104,0.2566
947,10.1882,-1.3301,0.9022,-0.1361,-0.214,0.2231
948,10.1471,-1.3445,-0.1504,0.0991,-0.3742,0.129
949,10.0983,-1.1547,-0.6109,-0.0461,-0.185,0.0102
950,9.9219,-1.0421,-0.3191,-0.0672,-0.0752,-0.0288
951,9.7865,-1.1237,-0.0417,-0.084,-0.1519,-0.0253
952,9.7281,-1.01,-0.2031,-0.0678,-0.2781,0.0067
953,10.5296,-2.0048,-0.407,0.0188,-0.2941,-0.103
954,10.2279,-0.9663,-0.5192,-0.117,-0.1554,-0.1192
955,10.3223,-1.2554,-0.3746,-0.1798,-0.1303,-0.1786
956,10.6641,-0.9452,-0.6585,-0.2892,-0.0042,-0.3469
957,10.5947,-0.4645,-1.1559,-0.4773,0.1151,-0.3689
958,10.7412,-1.7121,0.3622,-0.8438,0.374,-0.2889
959,9.6258,-1.9593,1.4025,-3.2028,0.8293,-0.1164
960,9.878,-0.5659,0.5021,-4.2654,1.0452,-0.0589
961,10.4991,0.6284,-0.1999,-3.3466,0.8882,0.0638
962,10.5357,1.7868,-0.204,-0.9698,0.4684,0.1025
963,10.4984,2.537,-0.6515,0.0475,0.1286,0.0277
964,10.2908,1.8898,-0.6248,-0.3126,-0.1047,-0.1041
965,10.0497,1.8045,-0.0015,-0.7144,-0.1836,-0.2643
966,9.6942,1.2947,0.6134,-0.9059,-0.0524,-0.3753
967,9.5203,0.2175,0.7782,-0.9631,0.1519,-0.4271
968,9.1609,-0.4715,0.4494,-1.2203,0.3367,-0.4554
969,9.1319,-1.0727,0.0138,-1.5335,0.4176,-0.4163
970,9.1487,-1.641,-0.4295,-1.6614,0.3955,-0.3237
971,8.6171,-1.9608,-0.73,-1.5076,0.295,-0.2101
972,8.3377,-2.3215,-0.8385,-1.2698,0.1425,-0.1246
973,8.4063,-2.8405,-0.4761,-1.1067,0.008,-0.0607
974,8.9135,-3.0636,-0.2412,-1.0041,-0.0408,-0.0137
975,8.8612,-4.5544,0.3893,-0.6363,-0.102,0.2177
976,14.6268,7.7385,8.2616,1.6219,0.0056,0.5552
977,12.7816,-8.0224,0.0705,-0.259,-0.7757,0.4891
978,10.0874,0.3491,2.1398,0.3495,-0.9721,0.5193
979,8.303,-2.3587,-0.8213,-0.1592,-0.5983,0.3088
980,10.7924,-0.6084,-0.2215,0.2272,-0.1692,0.15
981,9.9969,-0.3183,0.1653,0.1334,-0.1813,0.1524
982,10.0317,-0.5155,0.0592,-0.1093,-0.2313,0.2319
983,9.7312,-0.7455,-0.1174,0.003,-0.2861,0.2707
984,9.7931,-1.0743,-0.2263,0.0174,-0.3419,0.2824
985,9.888,-1.1776,-0.5305,0.1071,-0.3647,0.252
986,9.9811,-1.0837,-0.7145,0.109,-0.353,0.2104
987,9.9914,-0.8356,-0.8892,0.11,-0.2238,0.1928
988,9.9809,-1.3154,-0.8094,0.0845,-0.1926,0.1796
989,9.8721,-1.3916,-1.078,0.0784,-0.1152,0.1268
990,9.7022,-1.2574,-1.0923,0.0763,-0.0261,0.1099
991,9.6991,-1.0403,-0.6735,0.0801,-0.0829,0.1768
992,9.8742,-1.3221,-0.6374,0.1008,-0.2207,0.2342
993,10.0722,-1.8565,-1.018,0.0629,-0.2226,0.1681
994,9.9676,-1.7001,-1.2336,-0.0238,-0.1022,0.0257
995,9.8355,-1.752,-1.1815,-0.1042,-0.0562,-0.0429
996,9.7171,-1.6358,-1.0691,-0.1421,-0.0819,-0.1148
997,9.6757,-1.4453,-1.0743,-0.1322,-0.1716,-0.1297
998,9.5854,-1.5112,-1.0558,-0.09,-0.3221,-0.1357
999,9.7332,-1.4172,-1.2244,-0.0106,-0.5083,-0.1633
1000,9.7208,-1.3149,-1.4955,0.0267,-0.6032,-0.2176
1001,10.1049,-1.2834,-1.8776,0.0944,-0.572,-0.2708
1002,10.0443,-1.1024,-1.9384,-0.1662,-0.4528,-0.3308
1003,10.6144,-1.2754,-1.8629,-0.4181,-0.4554,-0.3313
1004,11.6364,-1.9674,-0.8521,-0.7806,-0.4837,-0.1997
1005,11.3822,-2.8065,-0.9693,-1.5294,-0.5252,0.0285
1006,10.805,-2.6015,-1.3942,-1.8023,-0.7265,0.1916
1007,9.6306,-0.8231,-2.0278,-1.5699,-0.6508,0.2121
1008,8.247,-0.1196,4.9015,-1.012,0.269,0.1914
1009,9.9341,-0.8357,5.4209,-0.0176,1.2606,0.2443
1010,10.7069,-0.5029,3.0116,-0.5167,1.4944,0.312
1011,11.1437,-1.3236,2.0324,-0.5915,1.4941,0.4899
1012,11.2319,0.0831,1.0635,-0.0598,1.3345,0.4925
1013,11.2246,1.4096,0.1345,0.4217,1.1673,0.3051
1014,11.1882,1.9264,-0.1218,0.5976,1.1563,0.0721
1015,11.0249,1.5005,-0.5381,0.6023,1.1913,-0.1107
1016,10.5255,0.646,-1.0508,0.4812,1.1883,-0.2315
1017,10.1118,-0.2311,-1.643,0.15,1.1318,-0.277
1018,9.4237,-0.5077,-2.0237,-0.1503,0.9991,-0.25
1019,8.8228,-0.8654,-2.5228,-0.3124,0.7891,-0.1795
1020,8.2464,-0.9666,-3.1381,-0.2612,0.5234,-0.1255
1021,7.9706,-1.3883,-3.3312,-0.2071,0.1823,-0.1088
1022,7.8776,-1.7349,-3.2462,-0.1534,-0.1203,-0.0744
1023,11.1787,-1.9683,-2.0408,-0.7005,-0.813,0.0159
1024,11.1412,2.8558,2.6411,0.0015,-1.1616,-0.0504
1025,17.8293,5.7653,4.5726,0.9705,-1.9224,0.305
1026,11.6405,-3.4559,-2.2776,0.3204,-0.8173,0.3304
1027,11.4704,0.6232,-0.6474,-0.4667,-0.3096,0.0731
1028,9.999,-0.647,-0.2033,0.1176,-0.1529,0.0181
1029,9.4215,-0.0774,-0.1683,-0.0005,-0.1546,0.1013
1030,9.5635,-1.1612,0.2116,0.1265,-0.4341,0.1896
1031,9.7232,-1.0295,0.0549,0.2241,-0.7492,0.1919
1032,11.1472,-1.2187,-0.6927,0.1443,-0.5658,0.0108
1033,10.125,-1.2121,-0.9715,0.0201,-0.4358,-0.1097
1034,10.0518,-1.1211,-1.0254,-0.0177,-0.3604,-0.2121
1035,9.8076,-0.9542,-0.9227,-0.0649,-0.3738,-0.2914
1036,9.6021,-0.9824,-0.9455,-0.0396,-0.5622,-0.3814
1037,9.89,-0.5773,-0.9927,-0.0202,-0.8505,-0.4079
1038,10.1061,-0.5001,-1.392,0.1003,-1.0793,-0.4328
1039,10.3747,-0.5567,-1.8346,0.1587,-1.1471,-0.436
1040,12.3249,-0.871,-1.8246,0.049,-1.0878,-0.4434
1041,13.8351,0.0401,-0.8808,-0.3044,-0.927,-0.3236
1042,12.4826,-0.4942,-1.5544,-0.5219,-0.7261,-0.2455
1043,11.1019,-2.1588,-2.7396,-0.5252,-0.8301,0.0238
1044,8.6985,-1.1638,7.7799,-0.0806,0.2572,0.3028
1045,9.2978,-2.8722,10.2156,1.7517,1.8141,0.7572
1046,10.3544,-0.5565,3.4798,-0.1502,2.4725,0.692
1047,11.7569,-0.581,-0.1712,-1.9755,2.1968,0.4954
1048,11.5222,2.4395,-0.6435,-1.7181,1.7753,0.2831
1049,12.0383,2.445,-1.2644,0.7896,1.3226,0.2405
1050,12.026,2.206,-2.1398,2.541,0.9481,0.0729
1051,11.754,1.2104,-2.4903,2.2056,0.6575,-0.172
1052,10.5177,0.0647,-1.5435,1.1874,0.551,-0.3653
1053,9.4261,-0.5057,-0.7919,0.6239,0.6482,-0.3771
1054,8.873,-1.0444,-0.8579,0.3083,0.778,-0.2976
1055,8.4599,-1.707,-1.3984,-0.1079,0.8394,-0.165
1056,7.9716,-2.307,-1.8677,-0.5114,0.7781,0.0077
1057,7.546,-2.2549,-2.2844,-0.6447,0.5896,0.1611
1058,7.45,-2.1904,-2.391,-0.3646,0.255,0.2827
1059,7.6835,-1.9097,-2.0023,0.1217,-0.0912,0.3715
1060,7.7414,-1.5315,-1.6416,0.4311,-0.3658,0.4032
1061,7.5357,-0.8861,-1.001,0.3938,-0.4721,0.3658
1062,7.528,-0.8844,-0.3248,0.2499,-0.3301,0.3058
1063,13.8117,12.6417,10.3654,1.0694,-0.8103,-0.4101
1064,32.2005,5.7823,13.6736,2.4558,-2.0839,0.2621
1065,10.1197,-11.1219,-1.4729,0.5774,-0.8078,0.6322
1066,14.8878,0.8046,-1.6379,-0.7634,-0.3474,0.323
1067,10.1758,-1.9758,-0.0453,0.1852,-0.4672,0.1465
1068,10.1278,-0.8452,-0.2407,0.3279,-0.5451,0.045
1069,9.9739,-1.687,-0.5235,0.0414,-0.5433,0.0803
1070,10.0018,-0.9459,-0.7676,0.1686,-0.3625,-0.0103
1071,9.8011,-1.2596,-0.5601,-0.0473,-0.3579,0.075
1072,9.6805,-1.5719,-0.5133,0.0018,-0.5063,-0.0508
1073,9.6913,-1.5816,-0.7284,-0.0746,-0.6339,-0.1429
1074,9.7693,-1.0587,-1.2363,0.0019,-0.7539,-0.172
1075,9.9857,-1.1645,-1.2492,0.0268,-0.8753,-0.183
1076,10.1172,-1.0037,-1.6195,0.0523,-0.988,-0.2366
1077,10.4828,-1.1446,-2.1397,0.0324,-0.9908,-0.2644
1078,12.0769,-1.649,-1.9607,-0.3927,-0.9949,-0.2531
1079,13.2456,-0.1847,-1.3959,-0.7246,-1.0161,-0.093
1080,12.1768,-0.7225,-0.7572,-0.9374,-0.7095,0.0265
1081,11.0958,-1.7338,-2.508,-0.7985,-0.9193,0.0462
1082,8.076,-1.8998,6.4231,-0.7804,-0.0285,0.0946
1083,9.1974,-1.2687,10.2343,-0.4097,1.691,0.1835
1084,11.1073,-0.8981,5.0903,-1.1878,2.4998,0.381
1085,11.323,-0.5034,1.2641,-2.0669,2.4278,0.5789
1086,11.9345,0.5595,-0.0671,-1.2667,1.8848,0.5377
1087,12.3228,2.2529,-0.9878,0.4469,1.3293,0.466
1088,12.0265,2.5202,-1.2198,1.9267,1.0543,0.2629
1089,11.7656,2.1051,-1.4995,2.1764,0.9418,-0.0614
1090,11.1252,0.9465,-1.6103,1.3889,0.916,-0.344
1091,10.3585,-0.4262,-1.5492,0.5844,0.9309,-0.4101
1092,9.5828,-0.9677,-1.6136,0.2074,0.8658,-0.3319
1093,8.7738,-1.5303,-1.6979,0.0677,0.7298,-0.1974
1094,7.8583,-1.7534,-1.8999,-0.1627,0.6104,-0.063
1095,6.9606,-1.8989,-1.9343,-0.3662,0.4778,0.0526
1096,6.6475,-1.8166,-2.1107,-0.3426,0.404,0.0942
1097,6.9371,-1.9155,-2.692,-0.2767,0.2093,0.1281
1098,6.9661,-1.473,-3.4432,-0.336,-0.0597,0.1432
1099,8.3232,-1.9915,-1.8488,-0.336,-0.203,0.2027
1100,11.8655,11.644,6.6363,-0.2339,-0.8543,-0.3436
1101,41.627,9.4517,8.4894,2.6283,-2.2465,-0.0882
1102,7.1488,-9.4419,-1.2351,0.0759,-1.4743,0.8502
1103,11.5091,1.524,-0.9535,-0.3115,-0.4429,0.0402
1104,9.4305,-0.4998,0.5624,-0.2424,-0.2822,0.1697
1105,9.4756,-1.8257,0.6193,0.0459,-0.3102,0.165
1106,9.4468,-1.4071,0.3263,-0.0428,-0.4328,0.2102
1107,9.9865,-1.7782,0.0168,0.0541,-0.4786,0.2207
1108,9.9279,-1.2769,-0.3109,0.0228,-0.4007,0.1743
1109,10.5313,-1.8026,-0.1709,-0.0012,-0.3165,0.0476
1110,9.888,-1.5064,-0.3695,-0.1015,-0.3048,-0.0609
1111,9.7366,-1.6105,-0.5729,-0.093,-0.3405,-0.1404
1112,9.6316,-1.4657,-0.5225,-0.0776,-0.4407,-0.1601
1113,9.6693,-1.2087,-0.5836,-0.0661,-0.6621,-0.2145
1114,9.8702,-1.2646,-0.8355,0.0688,-0.8299,-0.2469
1115,9.9057,-1.0872,-1.5763,0.0606,-0.8375,-0.3286
1116,9.872,-1.3356,-1.5264,0.0748,-0.8359,-0.3865
1117,10.68,-0.9752,-2.0508,-0.1276,-0.7957,-0.4534
1118,11.203,-1.2345,-1.8742,-0.5217,-0.7652,-0.4605
1119,12.9551,-1.6545,-0.8499,-1.3966,-0.6045,-0.2973
1120,11.7858,-4.2857,-0.7381,-2.3954,-0.6135,0.2362
1121,10.7269,-3.4161,0.7408,-2.823,-0.4547,0.4963
1122,9.5352,-1.9166,9.2018,-1.642,0.7617,0.7349
1123,10.9445,-0.4825,5.4822,0.7275,1.683,0.8244
1124,11.891,2.0627,0.8295,0.1371,1.6882,0.6546
1125,11.9667,3.3615,-0.6115,-0.6607,1.3189,0.4246
1126,11.3497,4.4679,-0.2898,0.311,0.9097,0.1053
1127,11.3645,3.6833,-0.6242,1.8919,0.7109,-0.2459
1128,11.1268,1.6363,-1.285,2.0403,0.6407,-0.5696
1129,10.7319,-0.5805,-1.1767,1.2572,0.5867,-0.7023
1130,9.9756,-2.2455,-0.4045,0.7872,0.6317,-0.6016
1131,9.5267,-3.1983,-0.0977,0.469,0.726,-0.3934
1132,8.7689,-3.357,-0.0728,0.0494,0.8055,-0.144
1133,8.0343,-3.2404,-0.1316,-0.2746,0.8853,0.082
1134,7.4492,-2.6852,-0.6085,-0.3413,0.8889,0.2515
1135,7.3796,-2.1052,-1.5303,-0.1212,0.7744,0.3312
1136,7.5355,-1.6476,-2.0485,0.1938,0.547,0.3565
1137,7.5473,-1.2475,-2.2978,0.3868,0.2452,0.3773
1138,7.413,-0.8667,-2.078,0.4558,-0.0565,0.3525
1139,7.2547,-0.558,-1.9537,0.4231,-0.2283,0.3335
1140,9.8568,-3.018,3.7132,0.2281,-0.0513,0.495
1141,15.2573,15.5031,-2.0811,-0.343,-1.5334,-0.4373
1142,17.4543,9.8005,7.5447,2.067,-2.0675,0.5722
1143,13.1257,-6.8913,-0.6163,1.2683,-0.6393,0.4225
1144,13.7986,-2.7404,-0.1303,-0.3631,-0.2765,0.2261
1145,9.2987,-2.2924,0.4187,0.2183,-0.3511,0.0939
1146,9.8322,-0.6647,0.1187,0.2691,-0.479,0.0564
1147,10.0225,-1.3677,-0.0859,-0.0078,-0.5397,0.119
1148,10.4882,-0.8658,-0.4794,0.1186,-0.4219,0.0721
1149,9.7473,-1.3434,-0.2535,-0.0109,-0.5128,0.0504
1150,9.7632,-1.431,-0.6441,0.0544,-0.6575,-0.1037
1151,9.8392,-1.3392,-1.0378,-0.008,-0.6879,-0.155
1152,9.6959,-1.3662,-1.2634,0.0086,-0.7532,-0.2054
1153,10.1041,-1.157,-1.1541,0.0251,-0.9107,-0.242
1154,10.0958,-0.9676,-1.8343,0.0166,-0.933,-0.2975
1155,10.6506,-1.0621,-2.045,-0.0436,-0.8796,-0.3755
1156,11.8147,-1.2043,-1.8911,-0.5952,-0.7687,-0.3275
1157,13.7425,-0.6262,-0.9526,-1.1159,-0.6478,-0.1799
1158,11.814,-3.7781,-1.135,-1.6826,-0.7493,0.1474
1159,10.2446,-3.3724,0.3923,-1.9358,-0.6218,0.302
1160,8.4415,-2.2158,9.2136,-1.1025,0.7537,0.4962
1161,9.9551,-1.7822,7.6387,0.1544,1.8661,0.6652
1162,10.8066,-0.9981,3.0766,-0.5201,2.1056,0.7245
1163,11.3163,0.0092,0.0793,-1.09,1.779,0.6697
1164,11.3865,2.8931,-0.6409,-0.5272,1.297,0.4946
1165,11.6611,3.0334,-0.415,0.9035,0.9894,0.2895
1166,11.5208,3.0002,-0.8605,1.8812,0.9183,0.0169
1167,11.2645,1.6879,-1.2146,1.6907,0.8583,-0.272
1168,10.4774,0.4886,-1.1964,0.9789,0.8211,-0.4521
1169,9.5954,-0.4974,-1.1963,0.3775,0.8345,-0.4519
1170,8.8994,-1.2022,-1.6782,0.1256,0.7766,-0.376
1171,8.216,-1.9163,-2.2001,-0.0696,0.6175,-0.2425
1172,7.517,-2.2338,-2.5114,-0.2237,0.3908,-0.0885
1173,7.0164,-2.4845,-2.6213,-0.2684,0.1679,0.0283
1174,6.8025,-2.4899,-2.9443,-0.2535,-0.0572,0.09
1175,9.2395,-6.7895,-1.451,-0.2543,-0.2397,0.4405
1176,10.1789,4.3704,-1.4332,-0.089,-1.7121,0.031
1177,9.818,3.332,8.7121,1.3959,-1.6935,0.7069
1178,10.9832,-7.5017,-1.4517,0.1201,-0.7756,0.519
1179,12.8184,-1.3262,-0.8049,-0.629,-0.3478,0.3155
1180,9.2397,-1.3237,-0.7843,0.1039,-0.3367,0.0983
1181,9.9187,-0.4505,-0.4424,0.1162,-0.4276,0.1173
1182,9.4761,-1.3738,-0.4157,0.1355,-0.4642,0.1024
1183,9.8692,-1.0963,-1.0079,0.0929,-0.4675,0.0123
1184,9.9335,-1.1871,-0.8978,-0.0406,-0.3969,-0.0154
1185,9.797,-1.3935,-1.0099,-0.0517,-0.4309,-0.1928
1186,9.8081,-1.2004,-1.0225,-0.1018,-0.5296,-0.2513
1187,9.763,-0.8242,-1.3483,-0.053,-0.6704,-0.3229
1188,9.9091,-0.7914,-1.2237,0.0181,-0.8828,-0.3202
1189,10.2509,-0.5106,-1.4153,0.0946,-1.1939,-0.3258
1190,10.9606,-0.3208,-1.9502,0.1332,-1.4213,-0.3455
1191,14.4707,-1.1463,-0.9749,-0.0328,-1.6393,-0.2977
1192,13.9544,1.1418,-0.5614,-0.5857,-1.1844,0.094
1193,11.3353,-0.7655,-4.5138,-0.2304,-1.1876,-0.1226
1194,8.7747,-1.4346,6.8812,0.3315,-0.113,-0.142
1195,9.9807,-2.7444,11.1343,0.1662,1.9256,0.1118
1196,11.3379,-3.0379,5.0059,-1.6652,2.6477,0.4166
1197,10.8481,-0.4074,-0.1656,-2.9233,2.4386,0.5826
1198,11.1501,1.5685,-1.3045,-1.3595,1.824,0.5529
1199,11.5564,3.1792,-1.9451,1.1545,1.3492,0.4329
1200,11.7162,2.831,-2.8466,2.2971,1.0839,0.1101
1201,11.6413,1.8138,-3.1548,1.9519,0.7903,-0.2506
1202,11.1774,0.1903,-2.0074,1.1989,0.661,-0.4043
1203,10.3293,-0.5272,-0.9855,0.8138,0.6561,-0.3673
1204,9.4383,-1.0299,-0.6306,0.4741,0.773,-0.2844
1205,8.7791,-1.727,-1.195,-0.1192,0.8602,-0.1699
1206,8.074,-1.9159,-1.7199,-0.4575,0.8564,-0.0343
1207,7.4572,-1.9539,-2.1012,-0.3576,0.7212,0.0912
1208,7.132,-1.8519,-2.3252,-0.1632,0.4926,0.2072
1209,7.3525,-1.7464,-2.1643,-0.033,0.2137,0.2812
